val,long_UTM11,lat_UTM11
"1",435060.4112000000,3777509.9520000000
"1",435056.6554000000,3777514.8629999999
"1",434971.8336000000,3777508.8029999998
"1",434971.6613000000,3777515.4619999998
"1",434971.8316000000,3777520.6910000001
"1",434971.9763000000,3777523.3050000002
"1",435052.7826000000,3777604.5380000002
"1",435058.7797000000,3777573.6880000001
"1",435064.8409000000,3777573.5099999998
"1",435085.6261000000,3777470.4139999999
"1",435086.6243000000,3777477.4619999998
"1",435091.0380000000,3777472.9610000001
"1",435095.6795000001,3777472.7300000000
"1",435083.5089000000,3777481.7650000001
"1",435082.1967000000,3777521.2310000001
"1",434982.2411000000,3777537.3849999998
"1",435005.2258000000,3777572.5669999998
"1",434977.8439000000,3777470.5970000001
"1",434983.4735000000,3777470.5419999999
"1",434988.9525000000,3777470.6400000001
"1",434996.6280000001,3777469.7270000000
"1",434966.2087000000,3777471.1680000001
"1",434959.5901000000,3777471.2330000000
"1",435028.6281000000,3777529.8580000000
"1",435033.4463000000,3777528.6960000000
"1",435007.4616000000,3777474.1549999998
"1",435007.7003000001,3777479.5389999999
"1",435008.1266000000,3777485.1080000000
"1",435007.7990000000,3777489.5690000001
"1",435007.8429000000,3777494.0269999998
"1",435008.8135000000,3777498.2889999999
"1",435008.3093000000,3777503.6809999999
"1",435008.1730000000,3777508.6979999999
"1",435008.7777000000,3777513.5210000002
"1",435008.6267000000,3777517.0520000001
"1",435009.2314000000,3777521.8760000002
"1",435009.2433000000,3777530.0899999999
"1",435009.5030000001,3777533.2829999998
"1",435009.0876000001,3777537.4720000001
"1",435008.9699000001,3777540.9730000002
"1",435010.5335000000,3777545.2179999999
"1",435009.8937000000,3777549.7889999999
"1",435009.6208000000,3777552.9879999999
"1",435009.6476000001,3777558.1230000001
"1",435009.6779000000,3777561.2140000002
"1",435010.4408000000,3777578.3250000002
"1",435010.6251000000,3777584.9800000000
"1",435010.7767000000,3777588.3080000002
"1",435010.4552000001,3777591.8769999999
"1",435010.3668000000,3777594.9690000000
"1",435010.2819000000,3777598.4169999999
"1",435011.2725000000,3777602.4500000002
"1",434977.9002000000,3777509.1809999999
"1",434999.0782000000,3777528.2910000002
"1",434969.0400000000,3777472.8139999998
"1",434968.3868000000,3777476.0159999998
"1",434965.4728000000,3777538.9419999998
"1",431323.4786000000,3775704.8229999999
"1",431328.5768000000,3775692.0019999999
"1",431335.1603000000,3775682.6499999999
"1",431353.2446000000,3775691.7599999998
"1",431299.0194000000,3775637.7280000001
"1",431281.1654000000,3775622.5210000002
"1",431326.3562000000,3775643.2640000000
"1",431333.0824000000,3775648.4230000000
"1",431360.5019000000,3775662.3750000000
"1",431369.5212000000,3775664.6080000000
"1",431388.6147000000,3775742.1639999999
"1",431382.4241000000,3775741.2740000002
"1",431372.0766000000,3775740.7810000000
"1",431362.8967000000,3775738.1370000001
"1",431368.2170000000,3775747.2390000001
"1",431358.5944000000,3775747.9279999998
"1",431350.4960000000,3775746.4619999998
"1",431351.2404000000,3775737.5380000002
"1",431343.5081000000,3775737.0200000000
"1",431338.6239000000,3775735.9980000001
"1",431340.3652000000,3775743.8270000000
"1",431333.6021000000,3775733.0750000002
"1",431324.4503000001,3775733.2840000000
"1",431318.4371000000,3775738.3360000001
"1",431316.3263000000,3775729.2030000002
"1",431322.7712000000,3775743.8810000001
"1",431305.4428000000,3775719.5469999998
"1",431309.2342000000,3775727.3110000002
"1",431302.9595000000,3775731.4600000000
"1",431292.6217000000,3775719.1159999999
"1",431281.6196000000,3775714.7659999998
"1",431278.3470000000,3775703.0959999999
"1",431273.6202000000,3775713.5440000002
"1",431270.8683000000,3775698.1540000001
"1",431313.1132000000,3775743.9909999999
"1",431418.6179000000,3775687.0419999999
"1",431416.8359000000,3775713.6220000000
"1",431414.3848000000,3775709.9309999999
"1",431409.9090000000,3775708.1179999998
"1",431410.5465000000,3775716.2850000001
"1",431401.8060000000,3775715.2560000001
"1",431395.8789000000,3775716.9860000000
"1",431391.5742000000,3775713.6850000001
"1",431397.6231000001,3775705.4520000000
"1",431397.3497000000,3775696.5389999999
"1",431387.1891000000,3775702.2110000001
"1",431373.9582000000,3775697.8840000001
"1",431367.0148000000,3775690.7069999999
"1",431381.3815000000,3775678.3070000000
"1",431386.9152000000,3775674.3509999998
"1",431345.1063000000,3775653.9580000001
"1",431342.5863000000,3775662.1560000000
"1",431407.7449000000,3775676.9330000002
"1",431403.0882000000,3775656.7319999998
"1",431301.5531000000,3775645.0989999999
"1",431280.3995000000,3775647.3500000001
"1",431357.3642000000,3775634.8909999998
"1",431368.9802000000,3775644.9929999998
"1",431388.1595000000,3775644.0600000001
"1",431374.6169000000,3775613.7310000001
"1",431365.9276000000,3775617.9029999999
"1",431324.4686000000,3775614.2239999999
"1",431319.1017000000,3775612.4720000001
"1",431404.8793000000,3775631.0800000001
"1",431398.0201000000,3775611.9490000000
"1",431414.2220000000,3775617.7999999998
"1",431409.9776000000,3775620.6280000000
"1",431408.3517000000,3775625.2880000002
"1",431405.1740000000,3775623.2760000001
"1",431395.3810000000,3775685.2270000000
"1",433189.0613000000,3773762.4380000001
"1",433206.1390000000,3773758.2540000002
"1",433215.2882000000,3773764.5049999999
"1",433180.4131000000,3773742.6570000001
"1",433211.8982000000,3773742.1359999999
"1",433208.9105000000,3773739.2059999998
"1",433220.1107000000,3773739.0959999999
"1",433227.5111000000,3773739.4460000000
"1",433233.4261000000,3773739.1770000001
"1",433244.5784000000,3773734.2059999998
"1",433225.2712000000,3773726.5759999999
"1",433198.7748000000,3773718.5940000000
"1",433179.8278000001,3773704.6209999998
"1",433165.2647000000,3773685.1090000002
"1",433184.5324000001,3773688.7239999999
"1",433203.7774000000,3773690.0140000000
"1",433211.0621000000,3773700.0869999998
"1",433235.0470000000,3773689.0720000002
"1",433199.5670000000,3773670.1889999998
"1",433178.6544000000,3773671.2400000002
"1",433227.4969000001,3773673.5070000002
"1",433244.6390000000,3773675.8750000000
"1",433254.4102000000,3773702.4079999998
"1",433251.7062000000,3773685.3160000001
"1",433244.5383000000,3773708.6340000001
"1",433116.4342000000,3773748.5690000001
"1",433116.3138000000,3773736.3119999999
"1",433144.5048000000,3773744.7000000002
"1",433147.1856000001,3773737.9109999998
"1",433145.2483000000,3773734.3369999998
"1",433141.5831000000,3773726.9759999998
"1",433118.4252000000,3773671.6200000001
"1",433127.0749000000,3773670.0559999999
"1",433116.6043000000,3773679.8810000001
"1",433128.0012000000,3773678.2889999999
"1",433115.8629000000,3773690.4550000001
"1",433118.3251000000,3773725.9369999999
"1",433114.4944000001,3773723.2270000000
"1",433116.9429000000,3773714.3270000000
"1",433114.3198000000,3773705.4759999998
"1",433133.5686000000,3773621.1719999998
"1",433144.8913000000,3773633.5299999998
"1",433122.1800000000,3773623.6090000002
"1",433118.3514000000,3773621.1099999999
"1",433114.5143000000,3773617.7659999998
"1",433146.2626000000,3773622.5269999998
"1",433152.8323000000,3773624.3640000001
"1",433201.6354000001,3773622.6159999999
"1",433197.0881000000,3773633.0170000000
"1",433196.9619000000,3773641.6830000002
"1",433214.3029000000,3773642.7810000000
"1",433242.7983000000,3773639.1189999999
"1",433259.0264000000,3773634.5210000002
"1",433247.2915000000,3773623.2239999999
"1",433240.1169000000,3773624.3509999998
"1",433176.0092000000,3773617.1620000000
"1",433175.0004000000,3773622.0329999998
"1",433253.1741000000,3773719.0899999999
"1",433120.2704000000,3773764.8990000002
"1",433158.5074000000,3773642.6949999998
"1",433142.8695000000,3773642.8489999999
"1",433142.7329000000,3773650.4589999998
"1",433172.1084000001,3773628.8240000000
"1",433126.7526000000,3773701.7609999999
"1",433132.9619000000,3773709.9419999998
"1",434768.9326000000,3772216.5200000000
"1",434764.5251000001,3772204.2089999998
"1",434759.1068000000,3772191.6549999998
"1",434755.7128000000,3772179.8380000000
"1",434750.3092000000,3772168.7969999998
"1",434747.1624000000,3772156.4730000002
"1",434741.7638000000,3772145.9360000002
"1",434737.6110000000,3772133.8739999998
"1",434733.2209000000,3772123.3270000000
"1",434729.3201000000,3772111.2629999998
"1",434725.1723000000,3772099.7050000001
"1",434721.2815000000,3772088.6490000002
"1",434718.2362000000,3772080.2620000001
"1",434710.9468000000,3772165.9060000000
"1",434668.1631000000,3772148.4240000001
"1",434665.3572000001,3772222.0770000000
"1",434694.0964000000,3772228.7540000002
"1",434719.0079000001,3772218.5040000002
"1",434681.7976000000,3772192.4049999998
"1",434674.1997000000,3772191.0269999998
"1",434669.9319000001,3772200.1060000001
"1",434650.5809000000,3772217.8859999999
"1",434653.9503000001,3772215.9160000002
"1",434658.6470000000,3772217.6450000000
"1",434682.3535000001,3772216.1209999998
"1",434676.8659000000,3772216.0140000000
"1",434717.9801000000,3772228.8420000002
"1",434744.2328000000,3772207.2829999998
"1",434718.1484000000,3772196.7270000000
"1",434701.6252000000,3772190.2740000002
"1",434684.6432000000,3772186.4060000000
"1",434742.9456000000,3772224.0780000002
"1",434749.3870000000,3772222.7239999999
"1",434753.3892000000,3772219.4569999999
"1",434779.8442000000,3772185.6320000002
"1",434771.9314000000,3772185.0639999998
"1",434779.9357000000,3772178.5310000000
"1",434779.2961000000,3772162.7230000002
"1",434734.1263000000,3772164.1349999998
"1",434731.3230000000,3772158.0299999998
"1",434727.5595000000,3772152.7420000001
"1",434724.5854000000,3772145.6710000001
"1",434720.9404000000,3772136.0249999999
"1",434719.0909000000,3772128.4580000001
"1",434715.7972000000,3772121.7130000000
"1",434712.0020000000,3772113.1979999999
"1",434710.9466000000,3772104.3330000001
"1",434708.1449000000,3772098.3900000001
"1",434706.0061000000,3772094.2149999999
"1",434703.0351000000,3772087.4670000002
"1",434752.4703000000,3772109.5729999999
"1",434745.5003000000,3772106.4139999999
"1",434744.4846000001,3772101.5830000001
"1",434750.9070000000,3772098.2919999999
"1",434776.5450000000,3772096.2650000001
"1",434784.9776000000,3772133.2969999998
"1",434754.7726000001,3772130.3670000001
"1",434665.3456000000,3772162.9909999999
"1",434677.7254000000,3772161.6299999999
"1",434782.3835000000,3772197.7100000000
"1",434784.0477000000,3772202.8569999998
"1",434786.6167000000,3772201.5410000002
"1",434798.6270000000,3772159.3050000002
"1",434763.7957000000,3772128.9870000002
"1",435090.6363000000,3772660.8130000001
"1",435077.2620000000,3772662.9150000000
"1",435078.9772000000,3772677.0809999998
"1",435046.1303000000,3772662.1020000000
"1",435037.0541000000,3772662.1910000001
"1",435030.4966000000,3772662.0030000000
"1",435024.4408000000,3772661.5589999999
"1",435012.0995000000,3772662.9410000001
"1",435000.7617000000,3772663.8089999999
"1",434990.1852000000,3772665.1730000000
"1",434976.8329000000,3772666.3130000001
"1",435106.9457000000,3772658.3650000002
"1",435050.1182000001,3772626.9360000002
"1",435075.5929000000,3772624.3939999999
"1",435090.4656000000,3772610.6930000000
"1",435081.5863000000,3772610.2960000001
"1",435051.1265000000,3772606.0770000000
"1",435055.6051000000,3772599.9819999998
"1",435083.0947000000,3772583.1710000001
"1",435077.3240000000,3772587.1009999998
"1",435082.1848000000,3772572.6910000001
"1",435037.1995000000,3772609.2799999998
"1",435061.3648000000,3772555.9520000000
"1",435054.3917000000,3772552.4700000002
"1",435061.0908000000,3772544.4970000000
"1",434962.3394000000,3772578.0649999999
"1",434962.8970000000,3772601.9419999998
"1",434968.3878000001,3772602.3730000001
"1",434968.4937000000,3772596.7239999999
"1",434981.4210000000,3772598.5329999998
"1",434961.8035000000,3772589.2050000001
"1",434980.9572000000,3772584.1749999998
"1",434982.3570000000,3772578.8369999998
"1",434999.0200000000,3772550.2719999999
"1",435003.6946000000,3772549.7409999999
"1",435013.7899000000,3772591.7599999998
"1",434989.8289000000,3772600.2250000001
"1",435023.6976000000,3772598.2790000001
"1",435024.5631000001,3772604.2409999999
"1",434962.1634000000,3772560.1549999998
"1",434956.7367000000,3772621.1090000002
"1",434962.9350000000,3772619.5940000000
"1",434962.7545000000,3772628.1220000000
"1",434995.4139000000,3772626.6349999998
"1",435006.7309000000,3772628.7829999998
"1",435025.0998000001,3772626.0000000000
"1",432970.1102000000,3772673.6860000002
"1",432961.1586000000,3772641.3080000002
"1",432981.2603000000,3772650.6320000002
"1",432992.7894000000,3772657.9410000001
"1",433016.1214000000,3772667.5559999999
"1",433018.7744000000,3772674.7910000002
"1",433000.2245000000,3772659.1590000000
"1",433017.4174000000,3772684.4870000002
"1",432968.6611000001,3772616.5449999999
"1",432977.5832000000,3772621.2980000000
"1",432980.0606000001,3772627.0830000001
"1",432993.3087000000,3772612.2680000002
"1",432993.3844000000,3772603.5529999998
"1",432973.2801000000,3772610.3670000001
"1",432973.5599000000,3772606.0070000002
"1",432975.9831000000,3772589.8470000001
"1",432972.8348000000,3772581.4860000000
"1",432972.6212000000,3772576.1630000002
"1",432972.5719000000,3772571.1609999998
"1",432972.6858000000,3772566.3190000001
"1",432967.1742000000,3772563.7910000002
"1",432971.1764000000,3772560.5240000002
"1",432977.2890000000,3772558.5279999999
"1",432972.2441000000,3772554.2200000002
"1",432972.3246000000,3772545.9900000002
"1",432989.2621000000,3772545.3390000002
"1",432996.0391000000,3772545.2719999999
"1",432999.9370000000,3772547.8160000001
"1",433003.6623000001,3772549.2319999998
"1",433008.9950000000,3772549.9860000000
"1",433010.8857000000,3772561.7480000001
"1",433008.3405000000,3772565.4840000002
"1",433011.1311000000,3772570.2980000000
"1",433000.2712000000,3772565.4019999998
"1",432995.7294000000,3772563.0260000001
"1",432996.1739000000,3772558.9879999999
"1",432994.1951000000,3772571.1099999999
"1",432990.0047000000,3772571.6349999998
"1",432998.3937000000,3772637.0690000001
"1",432997.8382000000,3772629.8130000001
"1",433000.8754000000,3772626.8780000000
"1",433020.7669000000,3772647.6609999998
"1",433017.8197000000,3772643.3330000001
"1",433013.8159000000,3772646.4389999998
"1",433030.9663000000,3772654.9580000001
"1",433038.8593000000,3772659.4249999998
"1",433061.7988000000,3772660.6450000000
"1",433077.2448000000,3772663.8890000000
"1",433072.9184000000,3772666.9970000000
"1",433065.4834000001,3772665.7790000001
"1",433083.7244000000,3772666.4070000001
"1",433090.3289000000,3772665.2119999998
"1",433104.5250000000,3772664.7500000000
"1",433104.8727000000,3772650.8689999999
"1",433062.4930000000,3772640.6349999998
"1",433065.5314000000,3772651.6230000001
"1",433065.3683000000,3772645.5320000001
"1",433085.1303000000,3772628.1930000000
"1",433090.4153000000,3772630.0000000000
"1",433095.2648000000,3772629.5400000000
"1",433100.0141000000,3772629.3900000001
"1",433104.5274000000,3772626.2470000000
"1",433106.2601000000,3772644.9230000000
"1",433073.1717000000,3772610.6760000000
"1",433083.8259000000,3772611.0559999999
"1",433084.0332000000,3772615.7330000000
"1",433084.4158000000,3772605.4019999998
"1",433089.4670000000,3772610.3550000000
"1",433096.7359000001,3772611.0899999999
"1",433097.0233000000,3772591.0770000000
"1",433090.7209000000,3772590.1710000001
"1",433085.5527000000,3772589.7379999999
"1",433081.3607000000,3772590.1020000000
"1",433025.2103000000,3772640.0329999998
"1",433026.8377000000,3772625.0099999998
"1",433026.5702000000,3772614.2000000002
"1",433027.6044000000,3772604.5079999999
"1",433032.2409000000,3772600.1050000000
"1",433024.8800000000,3772590.0109999999
"1",433027.7480000000,3772586.2719999999
"1",433026.5471000001,3772579.0219999999
"1",433019.7638000000,3772578.4430000000
"1",433027.1323000000,3772572.8840000001
"1",433027.2667000000,3772570.1390000000
"1",433027.7079000000,3772565.7779999999
"1",433030.8748000000,3772559.6150000002
"1",433026.3345000000,3772557.3999999999
"1",433025.2935000001,3772549.9870000002
"1",433030.1616000000,3772541.5680000000
"1",433025.0923000000,3772540.6880000001
"1",433020.3420000000,3772540.7349999999
"1",433027.4018000000,3772544.4870000002
"1",433049.7803000000,3772562.1719999998
"1",433070.5126000000,3772553.5770000000
"1",433074.6745000000,3772550.1480000000
"1",433079.0597000000,3772553.0090000001
"1",433087.9294000000,3772552.4380000001
"1",433095.1905000001,3772552.3659999999
"1",433061.0987000000,3772557.8909999998
"1",433056.3869000000,3772561.8620000002
"1",433065.5747000000,3772561.4619999998
"1",433106.0445000000,3772573.0770000000
"1",433495.4390000000,3771582.5490000001
"1",433486.8324000000,3771579.1030000001
"1",433482.9763000000,3771571.5770000000
"1",433457.9548000000,3771565.5189999999
"1",433461.1406000000,3771556.1590000000
"1",433453.9457000000,3771568.0800000001
"1",433451.5527000000,3771555.4959999998
"1",433437.4887000000,3771561.1820000000
"1",433453.5325000000,3771551.6949999998
"1",433453.7054000000,3771543.6250000000
"1",433453.3764000000,3771535.8119999999
"1",433448.6060000001,3771537.8760000002
"1",433449.2285000001,3771524.2540000002
"1",433477.4118000000,3771544.1480000000
"1",433485.9763000000,3771543.3080000002
"1",433486.1076000000,3771556.6699999999
"1",433478.1191000000,3771564.8169999998
"1",433466.5218000000,3771564.9309999999
"1",433513.2254000000,3771570.7749999999
"1",433523.0654000000,3771571.4350000001
"1",433524.7559000000,3771563.8539999998
"1",433514.3819000000,3771560.1740000001
"1",433524.4616000000,3771559.5710000000
"1",433522.6373000000,3771553.5370000000
"1",433531.2242000000,3771554.9660000000
"1",433552.6615000000,3771555.5109999999
"1",433504.6800000000,3771547.9139999999
"1",433497.6083000000,3771546.7230000002
"1",433545.3006000000,3771550.5410000002
"1",433556.0945000000,3771545.6439999999
"1",433520.1391000000,3771581.5490000001
"1",433561.6405000000,3771519.8709999998
"1",433563.0194000000,3771506.2420000001
"1",433544.0883000000,3771504.1590000000
"1",433527.4412000000,3771503.5660000001
"1",433507.5091000000,3771502.2489999998
"1",433489.0822000000,3771500.1609999998
"1",433470.4083000000,3771498.5789999999
"1",433451.4821000000,3771497.0000000000
"1",433540.5928000000,3771482.0049999999
"1",433568.8061000000,3771484.4410000001
"1",433427.6648000001,3771613.4720000001
"1",433429.7724000000,3771588.5219999999
"1",433499.1159000000,3771614.0729999999
"1",433556.4084000000,3771615.7769999998
"1",433461.2700000000,3771510.8330000001
"1",433556.1376000000,3771525.3920000000
"1",432667.3904000000,3772988.7820000001
"1",432696.1824000000,3772992.0449999999
"1",432691.7020000000,3772977.1179999998
"1",432704.3079000000,3772976.9939999999
"1",432718.1034000000,3772977.6460000002
"1",432728.6699000000,3772970.4509999999
"1",432727.7543000000,3772957.4589999998
"1",432714.3411000000,3772955.6209999998
"1",432713.7845000000,3772939.0789999999
"1",432680.0727000000,3772956.3520000000
"1",432680.4240000000,3772952.0140000000
"1",432679.9140000000,3772940.2000000002
"1",432766.1517000000,3772975.9920000001
"1",432781.9013000001,3772975.0490000001
"1",432769.4687000001,3772952.7149999999
"1",432779.2551000000,3772946.3149999999
"1",432782.8895000000,3772955.3410000000
"1",432770.4298000000,3772930.2489999998
"1",432761.3770000000,3772931.1260000002
"1",432781.4744000000,3772891.5310000000
"1",432713.6788000000,3772852.9580000001
"1",432718.2812000001,3772859.4690000000
"1",432719.8684000000,3772867.0170000000
"1",432714.6525000001,3772849.4190000002
"1",432720.1923000000,3772874.3259999999
"1",432688.9364000000,3772849.6710000001
"1",432669.0290000000,3772850.8760000002
"1",432674.2406000000,3772893.6880000001
"1",432674.1365000000,3772883.0989999999
"1",432774.0549000000,3772848.4430000000
"1",432749.5539000000,3772962.7919999999
"1",432751.9462000000,3772949.6570000001
"1",432747.8603000000,3772944.4019999998
"1",432727.2876000000,3772929.2230000002
"1",432742.6139000000,3772899.0680000000
"1",432747.4007000000,3772893.5340000000
"1",432741.1094000000,3772893.7570000002
"1",432745.2788000000,3772874.6749999998
"1",432748.6118000000,3772868.9939999999
"1",432723.2152000000,3772912.0070000002
"1",432727.1840000000,3772905.3520000000
"1",432723.1422000000,3772904.5850000000
"1",432725.7457000001,3772890.3580000000
"1",432714.2808000000,3772922.4219999998
"1",432711.0331000000,3772920.3560000001
"1",432704.4286000000,3772921.5510000000
"1",432700.4011000000,3772922.2360000000
"1",432696.2026000000,3772921.9550000001
"1",432679.4709000000,3772927.1220000000
"1",432689.2691000000,3772922.5070000002
"1",432685.3997000000,3772922.8679999998
"1",432672.1718000000,3772923.3199999998
"1",432676.6865000000,3772922.9530000002
"1",432662.0095000000,3772923.7429999998
"1",432657.4947000000,3772924.1099999999
"1",432706.0151000000,3772853.1140000001
"1",432720.9812000000,3772898.1510000001
"1",432692.6271000000,3772875.3730000001
"1",432688.3972000000,3772875.8280000002
"1",432684.8892000000,3772876.1719999998
"1",432677.2493000000,3772876.4539999999
"1",432672.3897000000,3772875.8820000002
"1",432667.9553000000,3772876.5449999999
"1",432767.6574000001,3772849.0230000000
"1",432781.1723000000,3772847.5469999998
"1",432800.5518000000,3772995.0690000001
"1",432770.1507000000,3772997.6140000001
"1",432727.7368000000,3772749.9819999998
"1",432725.8684000000,3772705.8199999998
"1",432734.1025000000,3772697.1329999999
"1",432745.7177000000,3772711.3629999999
"1",432780.9866000000,3772709.5819999999
"1",432781.0994000000,3772721.0559999999
"1",432747.8272000000,3772721.6699999999
"1",432724.0098000000,3772721.0430000001
"1",432658.4069000000,3772701.3199999998
"1",432665.5754000000,3772700.9619999998
"1",432660.9168000000,3772752.3599999999
"1",432656.0280000000,3772739.4870000002
"1",432652.5993000000,3772731.3760000002
"1",432656.7657000000,3772724.8720000000
"1",432727.6647000000,3772742.6379999998
"1",432714.3995000000,3772737.9950000001
"1",432711.2235000000,3772695.0630000001
"1",432790.6931000000,3772766.6220000000
"1",432801.5337000001,3772767.4330000002
"1",432770.2505000000,3772778.9410000001
"1",432766.7082000000,3772773.4670000002
"1",432763.7546000000,3772771.8440000000
"1",432780.1082000000,3772773.1519999998
"1",432780.0667000000,3772768.9300000002
"1",432791.1793000000,3772778.7349999999
"1",432797.6247000000,3772780.6910000001
"1",432802.0308000000,3772780.6480000000
"1",432721.7547000000,3772776.4800000000
"1",432713.3080000000,3772776.3790000002
"1",432732.7573000000,3772775.0860000001
"1",432748.0347000000,3772778.9750000001
"1",432678.7558000000,3772772.8629999999
"1",432675.1309000000,3772777.6719999998
"1",432656.7814000000,3772778.7710000002
"1",432652.7387000000,3772757.5079999999
"1",432652.1617000000,3772767.6660000002
"1",432653.0673000000,3772743.1220000000
"1",432693.7052000001,3772762.0669999998
"1",432685.3013000000,3772747.6450000000
"1",432798.8371000000,3772701.5490000001
"1",432799.9564000000,3772708.3059999999
"1",432717.9854000000,3772724.7400000002
"1",432657.9658000000,3772831.5680000000
"1",432672.0161000000,3772830.8560000001
"1",432737.4526000000,3772833.6560000000
"1",432755.5244000000,3772833.4780000001
"1",432792.2699000000,3772835.9860000000
"1",432692.0656000000,3772838.0950000002
"1",432664.0973000000,3772831.9440000001
"1",432660.2691000000,3772834.7360000000
"1",432718.0555000000,3772829.7609999999
"1",432714.5854000000,3772831.6310000001
"1",432711.0919000000,3772831.1150000002
"1",432707.2582000000,3772833.3560000001
"1",432703.0303000000,3772832.8470000001
"1",432699.3477000000,3772831.7810000000
"1",432692.5550000000,3772831.8480000002
"1",432763.6986000000,3772766.1529999999
"1",432689.0750000000,3772831.9550000001
"1",432685.4338000000,3772832.1090000002
"1",434311.2239000000,3774069.2900000000
"1",434296.2126000001,3773940.0910000000
"1",434312.5327000000,3773931.7300000000
"1",434319.9326000000,3773946.4819999998
"1",434326.9521000000,3773954.6140000001
"1",434303.2599000000,3773951.0619999999
"1",434312.4561000000,3773956.0189999999
"1",434311.3123000000,3773968.0159999998
"1",434327.1506000000,3773974.7999999998
"1",434335.3035000000,3773937.8139999998
"1",434338.3935000000,3773955.5540000000
"1",434256.7319000000,3773934.8020000001
"1",434284.4901000000,3773934.8440000000
"1",434275.8667000000,3773956.0630000001
"1",434282.6048000000,3773967.6680000001
"1",434267.1564000000,3773968.4500000002
"1",434255.1651000000,3773967.9369999999
"1",434265.4554000000,3773955.8500000001
"1",434254.7381000000,3773956.5860000001
"1",434240.5295000000,3773955.1490000002
"1",434310.7352000000,3774005.5580000002
"1",434328.7006000000,3774004.1200000001
"1",434200.4013000001,3774012.3210000000
"1",434238.5315000000,3774040.6499999999
"1",434254.4534000000,3774055.9490000000
"1",434246.9459000000,3774062.3319999999
"1",434274.8721000000,3774062.7760000001
"1",434272.8020000001,3774057.5480000000
"1",434287.1754000000,3774061.6460000002
"1",434293.4210000000,3774060.3730000001
"1",434297.6599000001,3774060.3319999999
"1",434303.9194000000,3774060.4720000001
"1",434309.3696000000,3774060.4180000001
"1",434313.4007000000,3774059.7730000000
"1",434319.8620000000,3774059.9109999998
"1",434324.1010000000,3774059.8700000001
"1",434330.1567000000,3774059.8100000001
"1",434264.4968000000,3774013.6209999998
"1",434258.8594000000,3774035.6809999999
"1",434274.9516000000,3774009.2790000001
"1",434277.2879000000,3773979.9840000002
"1",434276.2416000000,3773996.7500000000
"1",434261.4505000000,3773991.2429999998
"1",434253.2314000000,3773976.5869999998
"1",434233.8771000000,3773979.1990000000
"1",434208.7799000000,3774054.7459999998
"1",434210.6820000000,3774063.4070000001
"1",434214.4031000000,3773949.1099999999
"1",434213.3144000000,3773941.0449999999
"1",434213.7671000000,3773925.4970000000
"1",434203.2203000000,3773961.5340000000
"1",434294.9321000000,3773967.6979999999
"1",434295.5643000001,3773929.3350000000
"1",434295.5266000000,3773925.5000000000
"1",434337.1289000000,3774070.8450000002
"1",434236.4119000000,3773923.3520000000
"1",434250.5494000000,3773923.1299999999
"1",434253.7690000000,3773922.6030000001
"1",434338.4712000001,3773967.6609999998
"1",434338.7868000000,3773974.5210000002
"1",433895.0803000000,3774366.7119999998
"1",433936.7285000001,3774367.8799999999
"1",433924.4559000000,3774370.8390000002
"1",433909.3260000000,3774371.9339999999
"1",433998.9512000000,3774344.2409999999
"1",434031.5533000001,3774363.8720000000
"1",434030.2331000000,3774347.8640000001
"1",433983.8860000000,3774377.7769999998
"1",433991.9007000000,3774378.2149999999
"1",433996.7578000000,3774372.8700000001
"1",433989.9905000000,3774367.8980000000
"1",433991.3290000001,3774359.4870000002
"1",433990.9919000000,3774351.4800000000
"1",433981.1181000000,3774359.0699999998
"1",433979.1430000000,3774342.1650000000
"1",433951.6250000000,3774366.1430000002
"1",433950.7223000000,3774356.4619999998
"1",433951.6621000000,3774349.3870000001
"1",433951.1669000000,3774380.3620000002
"1",433949.8627000000,3774330.6310000001
"1",433950.1989000000,3774323.7640000000
"1",433950.9269000000,3774315.6809999999
"1",433957.7311000000,3774330.1499999999
"1",433958.0653000000,3774323.0809999998
"1",433957.5921000000,3774316.0200000000
"1",433972.2666000000,3774330.2080000001
"1",433971.7895000000,3774322.7439999999
"1",433973.1350000000,3774315.8670000001
"1",433979.7353000000,3774330.1349999998
"1",433979.6639000000,3774322.8679999998
"1",433979.1867000000,3774315.4040000001
"1",433936.6064000000,3774296.4419999998
"1",433882.1193000000,3774298.3909999998
"1",433891.6065000000,3774298.2980000000
"1",434002.2756000000,3774323.0499999998
"1",434009.5385000000,3774322.5740000000
"1",433999.1718000000,3774294.8180000000
"1",434006.6405000000,3774294.7439999999
"1",434015.5241000000,3774294.8590000002
"1",434022.7889000000,3774294.5850000000
"1",434030.4574000000,3774294.3080000002
"1",433912.0270000000,3774283.3920000000
"1",433916.1585000000,3774283.0929999999
"1",433921.2031000000,3774283.6899999999
"1",433943.2917000000,3774283.2140000002
"1",433948.4770000000,3774284.9720000001
"1",433968.8657000000,3774282.4460000000
"1",433976.7640000000,3774284.1770000001
"1",433987.3434000000,3774282.6519999998
"1",434009.6941000000,3774282.5610000002
"1",434015.3822000000,3774282.8930000002
"1",434020.0215000000,3774281.6850000001
"1",434021.8441000000,3774283.0880000000
"1",434025.7071000000,3774281.7579999999
"1",433957.6442000000,3774284.3650000002
"1",433977.6012000000,3774236.2840000000
"1",434002.4314000000,3774236.2420000001
"1",433995.1488000000,3774234.6979999999
"1",434010.7671000000,3774242.2160000000
"1",434005.9211000000,3774230.4890000001
"1",433909.6235000000,3774241.7969999998
